order_item_id,order_id,product_id,quantity,selling_price,unit_cost,discount_pct
1324,520,15,1,857.81,653.32,0
1325,520,12,1,6639.15,4295.88,0.1
1326,521,11,2,10282.61,6707.36,0
1327,521,24,2,939.73,559.48,0
1328,521,12,1,7376.83,4295.88,0
1329,522,28,2,2485.06,1570.6,0
1330,522,11,3,9768.48,6707.36,0.05
1331,523,26,2,4822.71,3619.9,0
1332,523,10,2,7632.3,5504.87,0.1
1333,523,19,1,5822.13,4743.87,0.15
1334,524,20,1,4790.83,2691.55,0
1335,525,28,1,2485.06,1570.6,0
1336,526,14,1,1305.45,947.5,0
1337,526,17,3,4326.99,2655.66,0.05
1338,526,26,1,4822.71,3619.9,0
1339,526,13,1,591.15,456.02,0.1
1340,527,21,3,3851.13,2679.2,0
1341,528,1,2,16031.4,9720.81,0.05
1342,528,24,1,892.74,559.48,0.05
1343,528,7,3,2691.59,2318.63,0.1
1344,528,1,2,15187.64,9720.81,0.1
1345,529,26,2,4340.44,3619.9,0.1
1346,529,7,3,2990.66,2318.63,0
1347,529,28,2,2485.06,1570.6,0
1348,530,11,2,8740.22,6707.36,0.15
1349,530,16,3,4333.94,2488.44,0
1350,531,27,3,859.17,621.93,0
1351,531,1,1,16031.4,9720.81,0.05
1352,531,24,1,939.73,559.48,0
1353,531,12,2,7376.83,4295.88,0
1354,532,5,2,16714.98,13430.02,0.15
1355,532,8,3,10306.03,7508.58,0
1356,533,9,3,697.98,447.76,0.1
1357,533,28,3,2485.06,1570.6,0
1358,534,7,3,2990.66,2318.63,0
1359,534,21,3,3273.46,2679.2,0.15
1360,535,18,1,3039.57,1911.48,0
1361,535,3,2,20224.08,16855.87,0.1
1362,536,28,2,2485.06,1570.6,0
1363,536,2,2,4384.11,3285.39,0
1364,536,26,3,4581.57,3619.9,0.05
1365,537,6,2,7823.89,6696.16,0.1
1366,537,14,1,1305.45,947.5,0
1367,537,24,1,892.74,559.48,0.05
1368,537,21,1,3273.46,2679.2,0.15
1369,538,16,1,4333.94,2488.44,0
1370,538,26,3,4822.71,3619.9,0
1371,538,24,3,845.76,559.48,0.1
1372,538,5,1,19664.68,13430.02,0
1373,539,25,1,3017.53,2058.16,0
1374,539,27,2,816.21,621.93,0.05
1375,539,5,2,19664.68,13430.02,0
1376,540,11,3,9768.48,6707.36,0.05
1377,540,7,2,2691.59,2318.63,0.1
1378,540,17,1,4326.99,2655.66,0.05
1379,541,12,3,7376.83,4295.88,0
1380,542,19,1,6164.61,4743.87,0.1
1381,543,7,3,2990.66,2318.63,0
1382,543,20,3,4551.29,2691.55,0.05
1383,543,12,3,7376.83,4295.88,0
1384,543,25,1,3017.53,2058.16,0
1385,544,2,3,3726.49,3285.39,0.15
1386,544,18,1,3039.57,1911.48,0
1387,544,4,1,5150.53,3360.05,0.15
1388,544,25,2,2564.9,2058.16,0.15
1389,545,2,2,4384.11,3285.39,0
1390,545,13,3,591.15,456.02,0.1
1391,545,19,3,6164.61,4743.87,0.1
1392,545,18,2,2735.61,1911.48,0.1
1393,546,27,2,730.29,621.93,0.15
1394,546,24,1,939.73,559.48,0
1395,547,15,1,857.81,653.32,0
1396,547,17,3,4099.26,2655.66,0.1
1397,547,2,2,4384.11,3285.39,0
1398,547,7,2,2542.06,2318.63,0.15
1399,548,22,2,1604.83,1067.3,0
1400,548,6,3,8693.21,6696.16,0
1401,548,12,3,6270.31,4295.88,0.15
1402,549,9,3,659.2,447.76,0.15
1403,549,28,1,2236.55,1570.6,0.1
1404,549,6,1,7389.23,6696.16,0.15
1405,549,2,1,3726.49,3285.39,0.15
1406,550,22,2,1524.59,1067.3,0.05
1407,550,25,2,2866.65,2058.16,0.05
1408,550,16,2,3900.55,2488.44,0.1
1409,551,16,2,3683.85,2488.44,0.15
1410,551,22,3,1364.11,1067.3,0.15
1411,552,19,2,6164.61,4743.87,0.1
1412,552,30,3,3184.92,2114.6,0.15
1413,552,14,2,1305.45,947.5,0
1414,552,22,2,1524.59,1067.3,0.05
1415,553,1,3,14343.89,9720.81,0.15
1416,553,20,1,4551.29,2691.55,0.05
1417,553,11,2,10282.61,6707.36,0
1418,553,22,3,1364.11,1067.3,0.15
1419,554,5,2,19664.68,13430.02,0
1420,554,29,1,2988.17,1988.04,0.05
1421,555,1,1,16875.16,9720.81,0
1422,555,5,2,17698.21,13430.02,0.1
1423,555,16,1,4333.94,2488.44,0
1424,556,13,3,558.31,456.02,0.15
1425,556,19,3,6507.09,4743.87,0.05
1426,557,8,2,8760.13,7508.58,0.15
1427,558,6,2,8258.55,6696.16,0.05
1428,559,25,2,2715.78,2058.16,0.1
1429,559,15,2,814.92,653.32,0.05
1430,559,13,3,656.83,456.02,0
1431,560,21,1,3851.13,2679.2,0
1432,560,7,1,2691.59,2318.63,0.1
1433,560,13,1,656.83,456.02,0
1434,561,5,3,16714.98,13430.02,0.15
1435,561,25,2,2564.9,2058.16,0.15
1436,561,9,1,659.2,447.76,0.15
1437,561,9,1,775.53,447.76,0
1438,562,24,2,845.76,559.48,0.1
1439,563,17,3,4099.26,2655.66,0.1
1440,563,30,3,3184.92,2114.6,0.15
1441,563,24,3,798.77,559.48,0.15
1442,563,13,2,558.31,456.02,0.15
1443,564,18,1,2887.59,1911.48,0.05
1444,564,2,1,3726.49,3285.39,0.15
1445,564,20,2,4551.29,2691.55,0.05
1446,565,27,2,859.17,621.93,0
1447,565,23,1,1335.53,811.63,0
1448,566,23,2,1135.2,811.63,0.15
1449,566,20,2,4551.29,2691.55,0.05
1450,566,14,3,1174.9,947.5,0.1
1451,567,9,2,697.98,447.76,0.1
1452,567,24,2,939.73,559.48,0
1453,567,20,1,4790.83,2691.55,0
1454,567,29,1,3145.44,1988.04,0
1455,568,7,2,2691.59,2318.63,0.1
1456,569,17,3,4554.73,2655.66,0
1457,569,24,1,845.76,559.48,0.1
1458,569,14,1,1174.9,947.5,0.1
1459,570,3,3,19100.52,16855.87,0.15
1460,570,26,1,4822.71,3619.9,0
1461,570,3,2,22471.2,16855.87,0
1462,571,11,1,9768.48,6707.36,0.05
1463,572,25,2,3017.53,2058.16,0
1464,573,10,2,7208.28,5504.87,0.15
1465,573,6,3,7389.23,6696.16,0.15
1466,574,21,2,3851.13,2679.2,0
1467,575,29,3,3145.44,1988.04,0
1468,575,21,2,3851.13,2679.2,0
1469,575,28,2,2360.81,1570.6,0.05
1470,576,5,2,19664.68,13430.02,0
1471,576,9,1,736.75,447.76,0.05
1472,576,9,2,775.53,447.76,0
1473,576,29,3,2988.17,1988.04,0.05
1474,577,19,3,6849.57,4743.87,0
1475,577,18,3,2887.59,1911.48,0.05
1476,577,23,1,1201.98,811.63,0.1
1477,577,13,2,656.83,456.02,0
1478,578,1,1,14343.89,9720.81,0.15
1479,578,14,2,1240.18,947.5,0.05
1480,578,19,1,5822.13,4743.87,0.15
1481,578,5,1,18681.45,13430.02,0.05
1482,579,20,3,4551.29,2691.55,0.05
1483,579,1,3,16875.16,9720.81,0
1484,579,18,3,2887.59,1911.48,0.05
1485,580,1,3,15187.64,9720.81,0.1
1486,581,4,2,5756.48,3360.05,0.05
1487,581,23,3,1201.98,811.63,0.1
1488,581,27,3,773.25,621.93,0.1
1489,582,16,2,4333.94,2488.44,0
1490,583,19,1,6164.61,4743.87,0.1
1491,583,25,2,3017.53,2058.16,0
1492,583,3,2,22471.2,16855.87,0
1493,583,16,2,3900.55,2488.44,0.1
1494,584,16,1,3683.85,2488.44,0.15
1495,584,10,1,7632.3,5504.87,0.1
1496,584,21,1,3273.46,2679.2,0.15
1497,584,21,3,3851.13,2679.2,0
1498,585,18,3,2887.59,1911.48,0.05
1499,585,14,1,1305.45,947.5,0
1500,585,7,1,2542.06,2318.63,0.15
1501,585,29,3,2673.62,1988.04,0.15
1502,586,8,2,10306.03,7508.58,0
1503,586,25,2,3017.53,2058.16,0
1504,586,10,3,8480.33,5504.87,0
1505,587,25,3,3017.53,2058.16,0
1506,588,11,1,8740.22,6707.36,0.15
1507,588,24,3,798.77,559.48,0.15
1508,589,24,3,939.73,559.48,0
1509,589,26,1,4581.57,3619.9,0.05
1510,589,3,1,20224.08,16855.87,0.1
1511,589,5,1,19664.68,13430.02,0
1512,590,13,2,656.83,456.02,0
1513,590,23,3,1135.2,811.63,0.15
1514,591,25,2,3017.53,2058.16,0
1515,592,27,1,730.29,621.93,0.15
1516,592,23,1,1268.75,811.63,0.05
1517,592,14,3,1109.63,947.5,0.15
1518,592,29,2,2830.9,1988.04,0.1
1519,593,17,2,4099.26,2655.66,0.1
1520,593,29,3,2673.62,1988.04,0.15
1521,594,15,1,814.92,653.32,0.05
1522,594,6,2,8258.55,6696.16,0.05
1523,595,21,1,3851.13,2679.2,0
1524,595,10,3,8480.33,5504.87,0
1525,595,7,2,2691.59,2318.63,0.1
1526,595,19,2,6849.57,4743.87,0
1527,596,7,1,2990.66,2318.63,0
1528,596,21,1,3466.02,2679.2,0.1
1529,596,4,2,6059.45,3360.05,0
1530,596,20,1,4311.75,2691.55,0.1
1531,597,7,1,2691.59,2318.63,0.1
1532,597,12,3,7376.83,4295.88,0
1533,597,29,2,2830.9,1988.04,0.1
1534,598,30,1,3746.97,2114.6,0
1535,598,17,3,4554.73,2655.66,0
1536,598,9,3,697.98,447.76,0.1
1537,599,14,3,1174.9,947.5,0.1
1538,599,23,3,1201.98,811.63,0.1
1539,600,30,2,3746.97,2114.6,0
1540,601,5,2,18681.45,13430.02,0.05
1541,601,9,1,736.75,447.76,0.05
1542,602,8,1,9275.43,7508.58,0.1
1543,602,1,2,14343.89,9720.81,0.15
1544,603,13,3,656.83,456.02,0
1545,603,23,1,1335.53,811.63,0
1546,603,18,3,2887.59,1911.48,0.05
1547,604,10,3,7208.28,5504.87,0.15
1548,604,16,3,4333.94,2488.44,0
1549,604,5,3,17698.21,13430.02,0.1
1550,604,8,1,10306.03,7508.58,0
1551,605,25,2,2564.9,2058.16,0.15
1552,606,9,3,697.98,447.76,0.1
1553,607,22,2,1364.11,1067.3,0.15
1554,607,13,3,623.99,456.02,0.05
1555,607,7,3,2841.13,2318.63,0.05
1556,607,14,3,1305.45,947.5,0
1557,608,9,2,775.53,447.76,0
1558,608,23,3,1268.75,811.63,0.05
1559,608,18,3,3039.57,1911.48,0
1560,608,1,3,15187.64,9720.81,0.1
1561,609,2,1,4164.9,3285.39,0.05
1562,609,5,3,16714.98,13430.02,0.15
1563,609,27,1,730.29,621.93,0.15
1564,609,26,3,4822.71,3619.9,0
1565,610,12,2,7376.83,4295.88,0
1566,610,3,2,19100.52,16855.87,0.15
1567,610,3,2,20224.08,16855.87,0.1
1568,610,27,2,730.29,621.93,0.15
1569,611,17,2,4554.73,2655.66,0
1570,611,10,2,7632.3,5504.87,0.1
1571,612,30,2,3372.27,2114.6,0.1
1572,613,2,1,4384.11,3285.39,0
1573,613,6,3,8258.55,6696.16,0.05
1574,613,21,2,3273.46,2679.2,0.15
1575,614,14,2,1240.18,947.5,0.05
1576,614,17,1,4554.73,2655.66,0
1577,615,21,3,3273.46,2679.2,0.15
1578,615,4,3,5453.51,3360.05,0.1
1579,615,11,3,10282.61,6707.36,0
1580,615,15,1,772.03,653.32,0.1
1581,616,8,2,9275.43,7508.58,0.1
1582,616,11,1,9254.35,6707.36,0.1
1583,617,18,1,2583.63,1911.48,0.15
1584,617,14,3,1240.18,947.5,0.05
1585,617,30,1,3559.62,2114.6,0.05
1586,618,1,1,16875.16,9720.81,0
1587,619,13,1,656.83,456.02,0
1588,619,23,2,1201.98,811.63,0.1
1589,619,19,3,6849.57,4743.87,0
1590,619,19,1,5822.13,4743.87,0.15
1591,620,21,2,3851.13,2679.2,0
1592,620,14,1,1174.9,947.5,0.1
1593,621,30,3,3746.97,2114.6,0
1594,622,19,2,6507.09,4743.87,0.05
1595,622,9,1,659.2,447.76,0.15
1596,623,2,2,4384.11,3285.39,0
1597,624,28,3,2236.55,1570.6,0.1
1598,624,14,3,1305.45,947.5,0
1599,625,27,1,730.29,621.93,0.15
1600,625,10,3,7632.3,5504.87,0.1
1601,626,24,1,939.73,559.48,0
1602,626,19,2,6849.57,4743.87,0
1603,627,26,3,4822.71,3619.9,0
1604,627,18,2,2735.61,1911.48,0.1
1605,627,17,3,4554.73,2655.66,0
1606,628,25,2,2866.65,2058.16,0.05
1607,628,30,1,3746.97,2114.6,0
1608,629,1,1,14343.89,9720.81,0.15
1609,629,18,1,3039.57,1911.48,0
1610,629,4,1,6059.45,3360.05,0
1611,630,16,1,4333.94,2488.44,0
1612,631,7,2,2841.13,2318.63,0.05
1613,631,10,1,8480.33,5504.87,0
1614,631,13,2,656.83,456.02,0
1615,631,19,2,6849.57,4743.87,0
1616,632,23,3,1268.75,811.63,0.05
1617,632,3,2,19100.52,16855.87,0.15
1618,633,27,3,730.29,621.93,0.15
1619,633,3,1,22471.2,16855.87,0
1620,634,6,1,8258.55,6696.16,0.05
1621,635,13,3,591.15,456.02,0.1
1622,635,19,3,6849.57,4743.87,0
1623,635,22,2,1524.59,1067.3,0.05
1624,636,5,1,16714.98,13430.02,0.15
1625,637,2,3,3726.49,3285.39,0.15
1626,638,1,2,14343.89,9720.81,0.15
1627,638,17,2,4554.73,2655.66,0
1628,639,14,1,1240.18,947.5,0.05
1629,640,20,1,4790.83,2691.55,0
1630,640,20,3,4790.83,2691.55,0
1631,640,28,3,2485.06,1570.6,0
1632,640,9,1,775.53,447.76,0
1633,641,22,3,1604.83,1067.3,0
1634,641,23,1,1268.75,811.63,0.05
1635,641,5,1,19664.68,13430.02,0
1636,641,3,1,22471.2,16855.87,0
1637,642,29,3,3145.44,1988.04,0
1638,642,30,3,3372.27,2114.6,0.1
1639,643,2,2,4384.11,3285.39,0
1640,643,26,3,4099.3,3619.9,0.15
1641,644,24,2,845.76,559.48,0.1
1642,644,17,1,4326.99,2655.66,0.05
1643,644,28,2,2236.55,1570.6,0.1
1644,644,7,2,2841.13,2318.63,0.05
1645,645,7,2,2542.06,2318.63,0.15
1646,646,7,2,2691.59,2318.63,0.1
1647,647,1,1,16875.16,9720.81,0
1648,647,18,1,2735.61,1911.48,0.1
1649,647,12,2,6270.31,4295.88,0.15
1650,648,30,3,3746.97,2114.6,0
1651,649,28,1,2236.55,1570.6,0.1
1652,649,14,1,1305.45,947.5,0
1653,649,21,2,3851.13,2679.2,0
1654,650,24,3,798.77,559.48,0.15
1655,651,23,3,1335.53,811.63,0
1656,651,23,3,1135.2,811.63,0.15
1657,652,5,3,17698.21,13430.02,0.1
1658,652,9,3,775.53,447.76,0
1659,652,11,1,10282.61,6707.36,0
1660,653,10,1,8480.33,5504.87,0
1661,653,4,2,6059.45,3360.05,0
1662,654,28,3,2112.3,1570.6,0.15
1663,654,25,2,3017.53,2058.16,0
1664,655,22,3,1524.59,1067.3,0.05
1665,655,14,1,1109.63,947.5,0.15
1666,655,4,1,5756.48,3360.05,0.05
1667,655,4,3,5150.53,3360.05,0.15
1668,656,3,1,22471.2,16855.87,0
1669,656,11,2,8740.22,6707.36,0.15
1670,656,18,3,2583.63,1911.48,0.15
1671,656,1,1,15187.64,9720.81,0.1
1672,657,18,1,2887.59,1911.48,0.05
1673,657,11,1,9768.48,6707.36,0.05
1674,657,13,2,558.31,456.02,0.15
1675,658,10,3,8056.31,5504.87,0.05
1676,659,1,2,15187.64,9720.81,0.1
1677,659,1,1,16031.4,9720.81,0.05
1678,659,27,1,773.25,621.93,0.1
1679,659,30,3,3746.97,2114.6,0
1680,660,4,3,6059.45,3360.05,0
1681,660,6,2,7389.23,6696.16,0.15
1682,660,22,1,1444.35,1067.3,0.1
1683,660,9,1,697.98,447.76,0.1
1684,661,22,3,1604.83,1067.3,0
1685,661,27,1,859.17,621.93,0
1686,662,10,3,7208.28,5504.87,0.15
1687,662,1,2,16875.16,9720.81,0
1688,662,21,2,3658.57,2679.2,0.05
1689,663,16,2,4333.94,2488.44,0
1690,663,21,3,3273.46,2679.2,0.15
1691,663,18,2,2887.59,1911.48,0.05
1692,664,28,1,2236.55,1570.6,0.1
1693,664,29,3,2830.9,1988.04,0.1
1694,664,9,2,697.98,447.76,0.1
1695,664,24,2,939.73,559.48,0
1696,665,14,2,1240.18,947.5,0.05
1697,666,20,3,4072.21,2691.55,0.15
1698,666,17,2,4326.99,2655.66,0.05
1699,666,5,2,17698.21,13430.02,0.1
1700,666,24,1,939.73,559.48,0
1701,667,14,2,1240.18,947.5,0.05
1702,668,11,3,8740.22,6707.36,0.15
1703,668,27,1,859.17,621.93,0
1704,669,10,1,7208.28,5504.87,0.15
1705,669,8,3,9790.73,7508.58,0.05
1706,670,29,1,3145.44,1988.04,0
1707,671,24,1,798.77,559.48,0.15
1708,672,25,3,2866.65,2058.16,0.05
1709,672,9,3,697.98,447.76,0.1
1710,672,20,2,4311.75,2691.55,0.1
1711,673,23,2,1135.2,811.63,0.15
1712,674,10,3,8056.31,5504.87,0.05
1713,675,19,3,6164.61,4743.87,0.1
1714,675,9,1,775.53,447.76,0
1715,675,21,3,3851.13,2679.2,0
1716,675,16,3,3683.85,2488.44,0.15
1717,676,5,1,19664.68,13430.02,0
1718,676,6,2,8693.21,6696.16,0
1719,676,19,2,6164.61,4743.87,0.1
1720,676,13,2,656.83,456.02,0
1721,677,18,1,3039.57,1911.48,0
1722,677,29,3,3145.44,1988.04,0
1723,677,3,1,19100.52,16855.87,0.15
1724,678,7,1,2542.06,2318.63,0.15
1725,679,17,2,3871.52,2655.66,0.15
1726,679,19,2,6849.57,4743.87,0
1727,679,23,2,1201.98,811.63,0.1
1728,679,1,1,15187.64,9720.81,0.1
1729,680,21,1,3466.02,2679.2,0.1
1730,680,28,1,2112.3,1570.6,0.15
1731,680,18,3,2887.59,1911.48,0.05
1732,680,11,1,8740.22,6707.36,0.15
1733,681,4,1,6059.45,3360.05,0
1734,681,1,3,16875.16,9720.81,0
1735,681,17,1,4099.26,2655.66,0.1
1736,681,26,1,4581.57,3619.9,0.05
1737,682,11,3,8740.22,6707.36,0.15
1738,682,4,2,6059.45,3360.05,0
1739,682,18,2,3039.57,1911.48,0
1740,682,7,3,2990.66,2318.63,0
1741,683,17,1,3871.52,2655.66,0.15
1742,684,30,1,3559.62,2114.6,0.05
1743,684,1,2,16875.16,9720.81,0
1744,684,23,1,1135.2,811.63,0.15
1745,684,1,2,16031.4,9720.81,0.05
1746,685,19,3,6507.09,4743.87,0.05
1747,685,1,3,16875.16,9720.81,0
1748,686,30,3,3372.27,2114.6,0.1
1749,687,12,3,7376.83,4295.88,0
1750,687,17,1,4554.73,2655.66,0
1751,688,19,1,5822.13,4743.87,0.15
1752,688,4,1,6059.45,3360.05,0
1753,689,5,1,19664.68,13430.02,0
1754,690,11,3,8740.22,6707.36,0.15
1755,690,29,1,3145.44,1988.04,0
1756,691,4,2,6059.45,3360.05,0
1757,691,30,1,3372.27,2114.6,0.1
1758,691,9,1,736.75,447.76,0.05
1759,691,4,2,5756.48,3360.05,0.05
1760,692,17,3,4554.73,2655.66,0
1761,692,16,1,4333.94,2488.44,0
1762,693,12,3,7007.99,4295.88,0.05
1763,693,23,1,1268.75,811.63,0.05
1764,693,13,2,558.31,456.02,0.15
1765,693,22,1,1604.83,1067.3,0
1766,694,22,1,1444.35,1067.3,0.1
1767,695,4,1,5150.53,3360.05,0.15
1768,696,16,2,4333.94,2488.44,0
1769,696,2,1,4384.11,3285.39,0
1770,696,6,3,8693.21,6696.16,0
1771,696,3,1,21347.64,16855.87,0.05
1772,697,17,2,3871.52,2655.66,0.15
1773,697,18,1,2887.59,1911.48,0.05
1774,697,15,3,772.03,653.32,0.1
1775,697,22,3,1604.83,1067.3,0
1776,698,15,3,814.92,653.32,0.05
1777,698,10,1,7208.28,5504.87,0.15
1778,698,12,3,7376.83,4295.88,0
1779,698,14,3,1174.9,947.5,0.1
1780,699,12,2,7376.83,4295.88,0
1781,700,13,1,558.31,456.02,0.15
1782,700,17,3,4554.73,2655.66,0
